11/9/2019 10:29:59 	 'AQLITE22' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE22.WAL
11/9/2019 10:29:59 	 'AQLITE23' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE23.WAL
11/9/2019 10:29:59 	 'AQLITE24' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE24.WAL
11/9/2019 10:29:59 	 'AQLITE25' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE25.WAL
11/9/2019 10:29:59 	 'AQMETL01' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL01.WAL
11/9/2019 10:29:59 	 'AQMETL02' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL02.WAL
11/9/2019 10:29:59 	 'AQMETL03' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL03.WAL
11/9/2019 10:29:59 	 'AQMETL04' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL04.WAL
11/9/2019 10:29:59 	 'AQMETL05' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL05.WAL
11/9/2019 10:29:59 	 'AQMETL06' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL06.WAL
11/9/2019 10:29:59 	 'AQMETL07' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL07.WAL
11/9/2019 10:29:59 	 'AQMETL08' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL08.WAL
11/9/2019 10:29:59 	 'AQMETL09' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL09.WAL
11/9/2019 10:29:59 	 'AQMETL10' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL10.WAL
11/9/2019 10:29:59 	 'AQMETL11' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL11.WAL
11/9/2019 10:29:59 	 'AQMETL12' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL12.WAL
11/9/2019 10:29:59 	 'AQMETL13' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL13.WAL
11/9/2019 10:29:59 	 'AQMETL14' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL14.WAL
